date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:48:20	38686/38686	---M--	200	added ('OK')	image/jpeg	etag:%22971e-59bb669aeacd1%22	http://localhost/wpShop.com/wp-content/uploads/2020/01/book-07.jpg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/uploads/2020/01/book-07.jpg	(from http://localhost/wpShop.com/index.php/books/)
13:48:20	32958/32958	---M--	200	added ('OK')	image/jpeg	etag:%2280be-59bb669f92a79%22	http://localhost/wpShop.com/wp-content/uploads/2020/01/book-08.jpg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/uploads/2020/01/book-08.jpg	(from http://localhost/wpShop.com/index.php/books/)
13:48:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Jan%202020%2005:48:20%20GMT	http://localhost/wpShop.com/?p=13	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index2dc4.html	(from http://localhost/wpShop.com/index.php/contact/)
13:48:21	15314/15314	---M--	200	added ('OK')	text/css	etag:%223bd2-59bb652371f49%22	http://localhost/wpShop.com/wp-content/plugins/woocommerce/assets/css/select2.css?ver=3.8.1	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/woocommerce/assets/css/select27e2e.css	(from http://localhost/wpShop.com/index.php/cart/)
13:48:21	2355/2355	---M--	200	added ('OK')	text/xml	date:Sat,%2025%20Jan%202020%2005:48:20%20GMT	http://localhost/wpShop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2FwpShop.com%2Findex.php%2Fcontact%2F&format=xml	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index.php/wp-json/oembed/1.0/embedc2af	(from http://localhost/wpShop.com/index.php/contact/)
13:48:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Jan%202020%2005:48:21%20GMT	http://localhost/wpShop.com/?p=391	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index64d4.html	(from http://localhost/wpShop.com/index.php/cart/)
13:48:22	2250/2250	---M--	200	added ('OK')	application/json	date:Sat,%2025%20Jan%202020%2005:48:21%20GMT	http://localhost/wpShop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2FwpShop.com%2Findex.php%2Fcart%2F	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index.php/wp-json/oembed/1.0/embed2199.json	(from http://localhost/wpShop.com/index.php/cart/)
13:48:22	414252/414252	---M--	200	added ('OK')	image/jpeg	etag:%226522c-59bec7c366f1d%22	http://localhost/wpShop.com/wp-content/uploads/2020/01/IMG_20190630_094324-scaled.jpg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/uploads/2020/01/IMG_20190630_094324-scaled.jpg	(from http://localhost/wpShop.com/wp-content/uploads/elementor/css/post-340.css?ver=1578815818)
13:48:23	2340/2340	---M--	200	added ('OK')	text/xml	date:Sat,%2025%20Jan%202020%2005:48:22%20GMT	http://localhost/wpShop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2FwpShop.com%2Findex.php%2Fcart%2F&format=xml	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index.php/wp-json/oembed/1.0/embed5c11	(from http://localhost/wpShop.com/index.php/cart/)
13:48:23	3356/3356	---M--	200	added ('OK')	application/javascript	etag:%22d1c-59bb6524bb830%22	http://localhost/wpShop.com/wp-content/plugins/woocommerce/assets/js/frontend/country-select.min.js?ver=3.8.1	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/woocommerce/assets/js/frontend/country-select.min7e2e.js	(from http://localhost/wpShop.com/index.php/cart/)
13:48:23	2536/2536	---M--	200	added ('OK')	application/javascript	etag:%229e8-59bb6524a34c4%22	http://localhost/wpShop.com/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.min.js?ver=3.8.1	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.min7e2e.js	(from http://localhost/wpShop.com/index.php/cart/)
13:48:24	7632/7632	---M--	200	added ('OK')	application/javascript	etag:%221dd0-59bb6524b0645%22	http://localhost/wpShop.com/wp-content/plugins/woocommerce/assets/js/frontend/cart.min.js?ver=3.8.1	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/woocommerce/assets/js/frontend/cart.min7e2e.js	(from http://localhost/wpShop.com/index.php/cart/)
13:48:26	5066/5066	---M--	200	added ('OK')	text/css	etag:%2213ca-59bb652367b3b%22	http://localhost/wpShop.com/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.css?ver=3.8.1	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe7e2e.css	(from http://localhost/wpShop.com/index.php/product/11-coaching/)
13:48:26	11607/11607	---M--	200	added ('OK')	text/css	etag:%222d57-59bb652363077%22	http://localhost/wpShop.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.css?ver=3.8.1	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin7e2e.css	(from http://localhost/wpShop.com/index.php/product/11-coaching/)
13:48:28	1263/1263	---M--	200	added ('OK')	application/rss+xml	etag:%22bc947153ab0b0d02d85c30d0f3b204fd%22	http://localhost/wpShop.com/index.php/product/11-coaching/feed/	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index.php/product/11-coaching/feed/index.html	(from http://localhost/wpShop.com/index.php/product/11-coaching/)
13:48:28	54144/54144	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Jan%202020%2005:48:24%20GMT	http://localhost/wpShop.com/index.php/shop/	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index.php/shop/index.html	(from http://localhost/wpShop.com/index.php/cart/)
13:48:28	2454/2454	---M--	200	added ('OK')	application/json	date:Sat,%2025%20Jan%202020%2005:48:26%20GMT	http://localhost/wpShop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2FwpShop.com%2Findex.php%2Fproduct%2F11-coaching%2F	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index.php/wp-json/oembed/1.0/embed10a1.json	(from http://localhost/wpShop.com/index.php/product/11-coaching/)
13:48:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Jan%202020%2005:48:28%20GMT	http://localhost/wpShop.com/?p=401	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/indexfef8.html	(from http://localhost/wpShop.com/index.php/product/11-coaching/)
13:48:30	77028/77028	---M--	200	added ('OK')	application/javascript	etag:%2212ce4-59bb6525a7826%22	http://localhost/wpShop.com/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.min.js?ver=1.0.6	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.min0ba6.js	(from http://localhost/wpShop.com/index.php/cart/)
13:48:30	2579/2579	---M--	200	added ('OK')	text/xml	date:Sat,%2025%20Jan%202020%2005:48:28%20GMT	http://localhost/wpShop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2FwpShop.com%2Findex.php%2Fproduct%2F11-coaching%2F&format=xml	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index.php/wp-json/oembed/1.0/embed09b0	(from http://localhost/wpShop.com/index.php/product/11-coaching/)
13:48:30	2385/2385	---M--	200	added ('OK')	application/javascript	etag:%22951-597150c6b0180%22	http://localhost/wpShop.com/wp-includes/js/comment-reply.min.js?ver=5.3.2	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-includes/js/comment-reply.min9dff.js	(from http://localhost/wpShop.com/index.php/product/11-coaching/)
13:48:30	2616/2616	---M--	200	added ('OK')	application/javascript	etag:%22a38-59bb6525d754d%22	http://localhost/wpShop.com/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min.js?ver=1.7.21	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min5a35.js	(from http://localhost/wpShop.com/index.php/product/11-coaching/)
13:48:34	22860/22860	---M--	200	added ('OK')	application/javascript	etag:%22594c-59bb652492498%22	http://localhost/wpShop.com/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.min.js?ver=2.7.2	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.mineed8.js	(from http://localhost/wpShop.com/index.php/product/11-coaching/)
13:48:36	31904/31904	---M--	200	added ('OK')	application/javascript	etag:%227ca0-59bb6525560b0%22	http://localhost/wpShop.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min.js?ver=4.1.1	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min0235.js	(from http://localhost/wpShop.com/index.php/product/11-coaching/)
13:48:38	54225/54225	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Jan%202020%2005:48:34%20GMT	http://localhost/wpShop.com/index.php/product-category/coaching/	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index.php/product-category/coaching/index.html	(from http://localhost/wpShop.com/index.php/product/11-coaching/)
13:48:38	49521/49521	---M--	200	added ('OK')	image/jpeg	etag:%22c171-59bb6612e2413%22	http://localhost/wpShop.com/wp-content/uploads/2019/04/product4-free-img-600x450.jpg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/uploads/2019/04/product4-free-img-600x450.jpg	(from http://localhost/wpShop.com/index.php/product/11-coaching/)
13:48:38	9878/9878	---M--	200	added ('OK')	application/javascript	etag:%222696-59bb65254666b%22	http://localhost/wpShop.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min.js?ver=4.1.1	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min0235.js	(from http://localhost/wpShop.com/index.php/product/11-coaching/)
13:48:39	6346/6346	---M--	200	added ('OK')	application/javascript	etag:%2218ca-59bb6524cfc12%22	http://localhost/wpShop.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=3.8.1	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min7e2e.js	(from http://localhost/wpShop.com/index.php/product/11-coaching/)
13:48:40	2497/2497	---M--	200	added ('OK')	application/json	date:Sat,%2025%20Jan%202020%2005:48:39%20GMT	http://localhost/wpShop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2FwpShop.com%2Findex.php%2Fproduct%2Fcouples-guidance%2F	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index.php/wp-json/oembed/1.0/embedfeb8.json	(from http://localhost/wpShop.com/index.php/product/couples-guidance/)
13:48:40	822/822	---M--	200	added ('OK')	application/rss+xml	etag:%22bc947153ab0b0d02d85c30d0f3b204fd%22	http://localhost/wpShop.com/index.php/product/couples-guidance/feed/	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index.php/product/couples-guidance/feed/index.html	(from http://localhost/wpShop.com/index.php/product/couples-guidance/)
13:48:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Jan%202020%2005:48:39%20GMT	http://localhost/wpShop.com/?p=398	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index9d24.html	(from http://localhost/wpShop.com/index.php/product/couples-guidance/)
13:48:40	84829/84829	---M--	200	added ('OK')	image/jpeg	etag:%2214b5d-59bb6610fb73e%22	http://localhost/wpShop.com/wp-content/uploads/2019/04/product4-free-img.jpg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/uploads/2019/04/product4-free-img.jpg	(from http://localhost/wpShop.com/index.php/product/11-coaching/)
13:48:41	2625/2625	---M--	200	added ('OK')	text/xml	date:Sat,%2025%20Jan%202020%2005:48:40%20GMT	http://localhost/wpShop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2FwpShop.com%2Findex.php%2Fproduct%2Fcouples-guidance%2F&format=xml	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index.php/wp-json/oembed/1.0/embed352b	(from http://localhost/wpShop.com/index.php/product/couples-guidance/)
13:48:43	818/818	---M--	200	added ('OK')	application/rss+xml	etag:%22bc947153ab0b0d02d85c30d0f3b204fd%22	http://localhost/wpShop.com/index.php/product/discovery-session/feed/	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index.php/product/discovery-session/feed/index.html	(from http://localhost/wpShop.com/index.php/product/discovery-session/)
13:48:43	2481/2481	---M--	200	added ('OK')	application/json	date:Sat,%2025%20Jan%202020%2005:48:41%20GMT	http://localhost/wpShop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2FwpShop.com%2Findex.php%2Fproduct%2Fdiscovery-session%2F	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index.php/wp-json/oembed/1.0/embed1ccb.json	(from http://localhost/wpShop.com/index.php/product/discovery-session/)
13:48:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Jan%202020%2005:48:43%20GMT	http://localhost/wpShop.com/?p=583	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index61a9.html	(from http://localhost/wpShop.com/index.php/product/discovery-session/)
13:48:44	51991/51991	---M--	200	added ('OK')	image/jpeg	etag:%22cb17-59bb660d2d7b2%22	http://localhost/wpShop.com/wp-content/uploads/2019/04/product3-free-img.jpg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/uploads/2019/04/product3-free-img.jpg	(from http://localhost/wpShop.com/index.php/product/couples-guidance/)
13:48:44	2606/2606	---M--	200	added ('OK')	text/xml	date:Sat,%2025%20Jan%202020%2005:48:43%20GMT	http://localhost/wpShop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2FwpShop.com%2Findex.php%2Fproduct%2Fdiscovery-session%2F&format=xml	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index.php/wp-json/oembed/1.0/embeddd14	(from http://localhost/wpShop.com/index.php/product/discovery-session/)
13:48:45	40288/40288	---M--	200	added ('OK')	image/jpeg	etag:%229d60-59bb660edff26%22	http://localhost/wpShop.com/wp-content/uploads/2019/04/product3-free-img-600x450.jpg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/uploads/2019/04/product3-free-img-600x450.jpg	(from http://localhost/wpShop.com/index.php/product/couples-guidance/)
13:48:46	2476/2476	---M--	200	added ('OK')	application/json	date:Sat,%2025%20Jan%202020%2005:48:44%20GMT	http://localhost/wpShop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2FwpShop.com%2Findex.php%2Fproduct%2Fself-improvement%2F	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index.php/wp-json/oembed/1.0/embed77dc.json	(from http://localhost/wpShop.com/index.php/product/self-improvement/)
13:48:46	815/815	---M--	200	added ('OK')	application/rss+xml	etag:%22bc947153ab0b0d02d85c30d0f3b204fd%22	http://localhost/wpShop.com/index.php/product/self-improvement/feed/	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index.php/product/self-improvement/feed/index.html	(from http://localhost/wpShop.com/index.php/product/self-improvement/)
13:48:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Jan%202020%2005:48:46%20GMT	http://localhost/wpShop.com/?p=397	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/indexae62.html	(from http://localhost/wpShop.com/index.php/product/self-improvement/)
13:48:47	2601/2601	---M--	200	added ('OK')	text/xml	date:Sat,%2025%20Jan%202020%2005:48:46%20GMT	http://localhost/wpShop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2FwpShop.com%2Findex.php%2Fproduct%2Fself-improvement%2F&format=xml	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index.php/wp-json/oembed/1.0/embed230b	(from http://localhost/wpShop.com/index.php/product/self-improvement/)
13:48:51	52298/52298	---M--	200	added ('OK')	image/jpeg	etag:%22cc4a-59bb6607b86cb%22	http://localhost/wpShop.com/wp-content/uploads/2019/04/product1-free-img-600x450.jpg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/uploads/2019/04/product1-free-img-600x450.jpg	(from http://localhost/wpShop.com/index.php/product/discovery-session/)
13:48:53	6973/6973	---M--	200	added ('OK')	application/rss+xml	etag:%22c4429e9fcdd137871a3120edc2486b36%22	http://localhost/wpShop.com/index.php/shop/feed/	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index.php/shop/feed/index.html	(from http://localhost/wpShop.com/index.php/shop/)
13:48:53	1554/1554	---M--	200	added ('OK')	image/svg+xml	etag:%22612-59bb652365388%22	http://localhost/wpShop.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.svg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.svg	(from http://localhost/wpShop.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.css?ver=3.8.1)
13:48:54	73787/73787	---M--	200	added ('OK')	image/jpeg	etag:%221203b-59bb66063f761%22	http://localhost/wpShop.com/wp-content/uploads/2019/04/product1-free-img.jpg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/uploads/2019/04/product1-free-img.jpg	(from http://localhost/wpShop.com/index.php/product/discovery-session/)
13:48:54	866/866	---M--	200	added ('OK')	image/gif	etag:%22362-59bb652365b5c%22	http://localhost/wpShop.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif	(from http://localhost/wpShop.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.css?ver=3.8.1)
13:48:56	6994/6994	---M--	200	added ('OK')	application/rss+xml	etag:%22c4429e9fcdd137871a3120edc2486b36%22	http://localhost/wpShop.com/index.php/product-category/coaching/feed/	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index.php/product-category/coaching/feed/index.html	(from http://localhost/wpShop.com/index.php/product-category/coaching/)
13:48:58	92379/92379	---M--	200	added ('OK')	image/jpeg	etag:%22168db-59bb660b238f1%22	http://localhost/wpShop.com/wp-content/uploads/2019/04/product2-free-img-600x450.jpg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/uploads/2019/04/product2-free-img-600x450.jpg	(from http://localhost/wpShop.com/index.php/product/self-improvement/)
13:49:01	160733/160733	---M--	200	added ('OK')	image/jpeg	etag:%22273dd-59bb6609c700b%22	http://localhost/wpShop.com/wp-content/uploads/2019/04/product2-free-img.jpg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/uploads/2019/04/product2-free-img.jpg	(from http://localhost/wpShop.com/index.php/product/self-improvement/)
